1.547979829049409091e+02,7.227149824934676872e+02
1.550597206445576148e+02,7.225976494700057629e+02
1.553214583842632237e+02,7.224803164465040481e+02
1.555831961238799295e+02,7.223629834230420101e+02
1.558449338634966352e+02,7.222456503995800858e+02
1.561066716031133410e+02,7.221283173761180478e+02
1.563684093427299331e+02,7.220109843526562372e+02
1.566301470824356556e+02,7.218936513291544088e+02
1.569838603311953875e+02,7.219814903975120615e+02
1.573375735799153290e+02,7.220693294657808110e+02
1.576912868286751745e+02,7.221571685341384637e+02
1.580450000774349064e+02,7.222450076024961163e+02
1.583067378171405153e+02,7.221276745789941742e+02
1.585684755567572211e+02,7.220103415555322499e+02
1.588302132963739268e+02,7.218930085320703256e+02
1.590919510359906326e+02,7.217756755086084013e+02
1.593536887756072247e+02,7.216583424851464770e+02
1.596154265152239304e+02,7.215410094616845527e+02
1.598771642549295393e+02,7.214236764381827243e+02
1.601389019945462451e+02,7.213063434147206863e+02
1.604926152433060906e+02,7.213941824830784526e+02
1.608463284920260321e+02,7.214820215513470885e+02
1.612000417407857640e+02,7.215698606197048548e+02
1.615537549896343990e+02,7.216576996880226034e+02
1.618154927292511047e+02,7.215403666645605654e+02
1.620772304688678105e+02,7.214230336410986411e+02
1.623389682084844026e+02,7.213057006176367167e+02
1.626007059481011083e+02,7.211883675941746787e+02
1.628624436878068309e+02,7.210710345706729640e+02
1.631241814274234230e+02,7.209537015472110397e+02
1.633859191670401287e+02,7.208363685237491154e+02
1.636476569066568345e+02,7.207190355002870774e+02
1.639093946462735403e+02,7.206017024768251531e+02
1.641711323858901324e+02,7.204843694533632288e+02
1.644328701255958549e+02,7.203670364298614004e+02
1.646946078652125607e+02,7.202497034063994761e+02
1.647865833743557005e+02,7.204548754982190530e+02
1.648785588834589362e+02,7.206600475899497269e+02
1.649705343926020760e+02,7.208652196817693039e+02
1.650625099017451021e+02,7.210703917735889945e+02
1.653242476413618078e+02,7.209530587501270702e+02
1.655859853809785136e+02,7.208357257266651459e+02
1.658477231205952194e+02,7.207183927032031079e+02
1.661094608603008282e+02,7.206010596797013932e+02
1.664631741090605601e+02,7.206888987480589321e+02
1.668168873577805016e+02,7.207767378163275680e+02
1.671706006065403471e+02,7.208645768846853343e+02
1.675243138553000790e+02,7.209524159530431007e+02
1.677860515950058016e+02,7.208350829295411586e+02
1.680477893346223937e+02,7.207177499060792343e+02
1.683095270742389857e+02,7.206004168826173100e+02
1.685712648138558052e+02,7.204830838591553857e+02
1.688330025534723973e+02,7.203657508356934613e+02
1.690947402930892167e+02,7.202484178122315370e+02
1.693564780327947119e+02,7.201310847887295949e+02
1.696182157724115314e+02,7.200137517652676706e+02
1.698799535120281234e+02,7.198964187418057463e+02
1.701416912516447155e+02,7.197790857183438220e+02
1.704034289912615350e+02,7.196617526948818977e+02
1.706651667309672575e+02,7.195444196713799556e+02
1.709269044705838496e+02,7.194270866479181450e+02
1.711886422102004417e+02,7.193097536244561070e+02
1.714503799498172611e+02,7.191924206009941827e+02
1.717121176894338532e+02,7.190750875775322584e+02
1.718040931985769930e+02,7.192802596693518353e+02
1.718960687076802287e+02,7.194854317610825092e+02
1.719880442168232548e+02,7.196906038529020861e+02
1.720800197259663946e+02,7.198957759447216631e+02
1.723417574656720035e+02,7.197784429212199484e+02
1.726034952052887093e+02,7.196611098977580241e+02
1.728652329449054150e+02,7.195437768742959861e+02
1.731269706845220071e+02,7.194264438508340618e+02
1.733887084241387129e+02,7.193091108273721375e+02
1.736504461637554186e+02,7.191917778039100995e+02
1.739121839034610275e+02,7.190744447804083848e+02
1.741739216430777333e+02,7.189571117569464604e+02
1.744356593826944390e+02,7.188397787334845361e+02
1.746973971223111448e+02,7.187224457100224981e+02
1.749591348619277369e+02,7.186051126865605738e+02
1.752208726016334595e+02,7.184877796630587454e+02
1.754826103412501652e+02,7.183704466395968211e+02
1.757443480808668710e+02,7.182531136161348968e+02
1.760060858204835768e+02,7.181357805926729725e+02
1.762678235601002825e+02,7.180184475692110482e+02
1.763597990692035182e+02,7.182236196609414947e+02
1.764517745783465443e+02,7.184287917527611853e+02
1.765437500874896841e+02,7.186339638445808760e+02
1.766357255966327102e+02,7.188391359364004529e+02
1.768974633363384328e+02,7.187218029128986245e+02
1.771592010759550249e+02,7.186044698894365865e+02
1.774209388155718443e+02,7.184871368659746622e+02
1.776826765551884364e+02,7.183698038425127379e+02
1.779444142948050285e+02,7.182524708190508136e+02
1.782061520344218479e+02,7.181351377955888893e+02
1.784678897741275705e+02,7.180178047720870609e+02
1.787296275137441626e+02,7.179004717486251366e+02
1.789913652533607547e+02,7.177831387251630986e+02
1.792531029929775741e+02,7.176658057017011743e+02
1.795148407325941662e+02,7.175484726782392499e+02
1.797765784722998887e+02,7.174311396547375352e+02
1.798685539814030108e+02,7.176363117464679817e+02
1.799605294905461506e+02,7.178414838382876724e+02
1.800525049996891767e+02,7.180466559301073630e+02
1.801444805088323164e+02,7.182518280219269400e+02
1.804062182484490222e+02,7.181344949984650157e+02
1.806679559880657280e+02,7.180171619750030914e+02
1.809296937276824337e+02,7.178998289515410534e+02
1.811914314672990258e+02,7.177824959280791290e+02
1.814531692070047484e+02,7.176651629045773007e+02
1.817149069466213405e+02,7.175478298811153763e+02
1.819766446862380462e+02,7.174304968576534520e+02
1.822383824258547520e+02,7.173131638341915277e+02
1.825920956745746935e+02,7.174010029024600499e+02
1.829458089233344253e+02,7.174888419708177025e+02
1.832995221721831740e+02,7.175766810391355648e+02
1.836532354209430196e+02,7.176645201074932174e+02
1.839149731605596116e+02,7.175471870840312931e+02
1.841767109001762037e+02,7.174298540605693688e+02
1.844384486397930232e+02,7.173125210371074445e+02
1.847001863794985184e+02,7.171951880136056161e+02
1.850538996282184598e+02,7.172830270818742520e+02
1.854076128769781917e+02,7.173708661502319046e+02
1.857613261257380373e+02,7.174587052185895573e+02
1.861150393744978828e+02,7.175465442869472099e+02
1.863767771142034917e+02,7.174292112634454952e+02
1.866385148538201975e+02,7.173118782399835709e+02
1.869002525934369032e+02,7.171945452165215329e+02
1.871619903330534953e+02,7.170772121930597223e+02
1.874237280726702011e+02,7.169598791695976843e+02
1.876854658122869068e+02,7.168425461461357600e+02
1.879472035519926294e+02,7.167252131226339316e+02
1.882089412916093352e+02,7.166078800991720072e+02
1.883009168007124572e+02,7.168130521909024537e+02
1.883928923098555970e+02,7.170182242827221444e+02
1.884848678189987368e+02,7.172233963745418350e+02
1.885768433281417629e+02,7.174285684663614120e+02
1.888385810677584686e+02,7.173112354428994877e+02
1.891003188073751744e+02,7.171939024194375634e+02
1.893620565469917665e+02,7.170765693959756391e+02
1.896237942866974890e+02,7.169592363724736970e+02
1.898855320263141948e+02,7.168419033490117727e+02
1.901472697659307869e+02,7.167245703255498483e+02
1.904090075055474927e+02,7.166072373020879240e+02
1.906707452451641984e+02,7.164899042786259997e+02
1.910244584939730430e+02,7.165777433468547315e+02
1.913781717427327749e+02,7.166655824152123841e+02
1.917318849914926204e+02,7.167534214835700368e+02
1.920855982402524660e+02,7.168412605519276894e+02
1.923473359798690581e+02,7.167239275284658788e+02
1.926090737194857638e+02,7.166065945050038408e+02
1.928708114591914864e+02,7.164892614815021261e+02
1.931325491988080785e+02,7.163719284580402018e+02
1.932245247079112005e+02,7.165771005497706483e+02
1.933165002170543403e+02,7.167822726415903389e+02
1.934084757261973664e+02,7.169874447334100296e+02
1.935004512353006021e+02,7.171926168251404761e+02
1.937621889749173079e+02,7.170752838016785518e+02
1.940239267145340136e+02,7.169579507782166274e+02
1.942856644541507194e+02,7.168406177547547031e+02
1.945474021938563283e+02,7.167232847312528747e+02
1.946393777029994681e+02,7.169284568230725654e+02
1.947313532121424942e+02,7.171336289148921423e+02
1.948233287212856339e+02,7.173388010067117193e+02
1.949153042303887560e+02,7.175439730984423932e+02
1.952690174791486015e+02,7.176318121668000458e+02
1.956227307279084471e+02,7.177196512351576985e+02
1.959764439766681789e+02,7.178074903035153511e+02
1.963301572253880067e+02,7.178953293717839870e+02
1.965918949650047125e+02,7.177779963483220627e+02
1.968536327047103214e+02,7.176606633248202343e+02
1.971153704443270271e+02,7.175433303013583100e+02
1.973771081839437329e+02,7.174259972778963856e+02
1.974690836930868727e+02,7.176311693697159626e+02
1.975610592022298988e+02,7.178363414615355396e+02
1.976530347113730386e+02,7.180415135533552302e+02
1.977450102204761606e+02,7.182466856450857904e+02
1.980987234692360062e+02,7.183345247134434430e+02
1.984524367179957380e+02,7.184223637818012094e+02
1.988061499668444867e+02,7.185102028501189579e+02
1.991598632155644282e+02,7.185980419183875938e+02
1.995135764643241600e+02,7.186858809867453601e+02
1.998672897130838919e+02,7.187737200551030128e+02
2.002210029618437375e+02,7.188615591234606654e+02
2.005747162106526957e+02,7.189493981916893972e+02
2.006666917197957218e+02,7.191545702835089742e+02
2.007586672289388616e+02,7.193597423753286648e+02
2.008506427380419836e+02,7.195649144670592250e+02
2.009426182471851234e+02,7.197700865588788020e+02
2.012043559868018292e+02,7.196527535354168776e+02
2.014660937264184213e+02,7.195354205119549533e+02
2.017278314660351271e+02,7.194180874884930290e+02
2.019895692056518328e+02,7.193007544650311047e+02
2.020815447147949726e+02,7.195059265568506817e+02
2.021735202239379987e+02,7.197110986486703723e+02
2.022654957330412344e+02,7.199162707404009325e+02
2.023574712421842605e+02,7.201214428322205094e+02
2.026192089818009663e+02,7.200041098087585851e+02
2.028809467215066888e+02,7.198867767852567567e+02
2.031426844611232809e+02,7.197694437617948324e+02
2.034044222007399867e+02,7.196521107383329081e+02
2.034963977098831265e+02,7.198572828301525988e+02
2.035883732190261526e+02,7.200624549219721757e+02
2.036803487281293883e+02,7.202676270137027359e+02
2.037723242372725281e+02,7.204727991055224265e+02
2.038642997464155542e+02,7.206779711973420035e+02
2.039562752555586940e+02,7.208831432891615805e+02
2.040482507646618160e+02,7.210883153808922543e+02
2.041402262738049558e+02,7.212934874727118313e+02
2.044019640134216615e+02,7.211761544492499070e+02
2.046637017530383673e+02,7.210588214257879827e+02
2.049254394927439762e+02,7.209414884022860406e+02
2.051871772323606820e+02,7.208241553788241163e+02
2.052791527415038217e+02,7.210293274706436932e+02
2.053711282506469615e+02,7.212344995624633839e+02
2.054631037597500836e+02,7.214396716541939441e+02
2.055550792688932233e+02,7.216448437460135210e+02
2.058168170085099291e+02,7.215275107225515967e+02
2.060785547481265212e+02,7.214101776990896724e+02
2.063402924877432270e+02,7.212928446756277481e+02
2.066020302274489495e+02,7.211755116521259197e+02
2.066940057365919756e+02,7.213806837439456103e+02
2.067859812457351154e+02,7.215858558357651873e+02
2.068779567548383511e+02,7.217910279274957475e+02
2.069699322639813772e+02,7.219962000193154381e+02
2.070619077731245170e+02,7.222013721111350151e+02
2.071538832822675431e+02,7.224065442029545920e+02
2.072458587913707788e+02,7.226117162946852659e+02
2.073378343005138049e+02,7.228168883865048429e+02
2.075995720401303970e+02,7.226995553630429185e+02
2.078613097797472165e+02,7.225822223395809942e+02
2.081230475193638085e+02,7.224648893161190699e+02
2.083847852589806280e+02,7.223475562926571456e+02
2.084767607681236541e+02,7.225527283844767226e+02
2.085687362772268898e+02,7.227579004762073964e+02
2.086607117863700296e+02,7.229630725680269734e+02
2.087526872955130557e+02,7.231682446598465503e+02
2.088446628046561955e+02,7.233734167516661273e+02
2.089366383137593175e+02,7.235785888433968012e+02
2.090286138229024573e+02,7.237837609352163781e+02
2.091205893320454834e+02,7.239889330270359551e+02
2.092125648411886232e+02,7.241941051188556457e+02
2.093045403502918589e+02,7.243992772105863196e+02
2.093965158594348850e+02,7.246044493024057829e+02
2.094884913685780248e+02,7.248096213942254735e+02
2.095804668777211646e+02,7.250147934860451642e+02
2.096724423868242866e+02,7.252199655777758380e+02
2.097644178959674264e+02,7.254251376695953013e+02
2.098563934051105662e+02,7.256303097614149920e+02
2.101181311447271582e+02,7.255129767379529540e+02
2.103798688844328808e+02,7.253956437144511256e+02
2.106416066240494729e+02,7.252783106909892012e+02
2.109033443636660650e+02,7.251609776675272769e+02
2.109953198728092048e+02,7.253661497593468539e+02
2.110872953819124405e+02,7.255713218510775278e+02
2.111792708910554666e+02,7.257764939428971047e+02
2.112712464001986064e+02,7.259816660347166817e+02
2.113632219093417461e+02,7.261868381265363723e+02
2.114551974184448682e+02,7.263920102182670462e+02
2.115471729275880080e+02,7.265971823100865095e+02
2.116391484367310341e+02,7.268023544019062001e+02
2.117311239458741738e+02,7.270075264937258908e+02
2.118230994549774096e+02,7.272126985854565646e+02
2.119150749641204357e+02,7.274178706772760279e+02
2.120070504732635754e+02,7.276230427690957185e+02
2.120990259823668111e+02,7.278282148608263924e+02
2.121910014915098373e+02,7.280333869526459694e+02
2.122829770006529770e+02,7.282385590444655463e+02
2.123749525097960031e+02,7.284437311362851233e+02
2.124669280188992389e+02,7.286489032280157971e+02
2.125589035280423786e+02,7.288540753198353741e+02
2.126508790371854047e+02,7.290592474116550648e+02
2.127428545463285445e+02,7.292644195034745280e+02
2.128348300554317802e+02,7.294695915952052019e+02
2.129268055645748063e+02,7.296747636870248925e+02
2.130187810737179461e+02,7.298799357788445832e+02
2.131107565828609722e+02,7.300851078706640465e+02
2.132027320919642079e+02,7.302902799623947203e+02
2.132947076011073477e+02,7.304954520542144110e+02
2.133866831102503738e+02,7.307006241460339879e+02
2.134786586193933999e+02,7.309057962378535649e+02
2.135706341284967493e+02,7.311109683295842387e+02
2.136626096376397754e+02,7.313161404214038157e+02
2.137545851467829152e+02,7.315213125132233927e+02
2.138465606559259413e+02,7.317264846050429696e+02
2.139385361650291770e+02,7.319316566967736435e+02
2.140305116741722031e+02,7.321368287885932205e+02
2.141224871833153429e+02,7.323420008804129111e+02
2.142144626924584827e+02,7.325471729722323744e+02
2.143064382015616047e+02,7.327523450639630482e+02
2.143984137107047445e+02,7.329575171557827389e+02
2.144903892198478843e+02,7.331626892476024295e+02
2.145823647289510063e+02,7.333678613393328760e+02
2.148441024685677121e+02,7.332505283158709517e+02
2.151058402081844179e+02,7.331331952924090274e+02
2.153675779478900267e+02,7.330158622689073127e+02
2.156293156875067325e+02,7.328985292454452747e+02
2.157212911966498723e+02,7.331037013372649653e+02
2.158132667057930121e+02,7.333088734290845423e+02
2.159052422149360382e+02,7.335140455209041193e+02
2.159972177240392739e+02,7.337192176126347931e+02
2.160891932331823000e+02,7.339243897044543701e+02
2.161811687423254398e+02,7.341295617962739470e+02
2.162731442514684659e+02,7.343347338880936377e+02
2.163651197605717016e+02,7.345399059798241979e+02
2.164570952697148414e+02,7.347450780716437748e+02
2.165490707788578675e+02,7.349502501634634655e+02
2.166410462880010073e+02,7.351554222552831561e+02
2.167330217971042430e+02,7.353605943470136026e+02
2.168249973062472691e+02,7.355657664388332933e+02
2.169169728153904089e+02,7.357709385306529839e+02
2.170089483245335487e+02,7.359761106224725609e+02
2.171009238336366707e+02,7.361812827142031210e+02
2.171928993427798105e+02,7.363864548060228117e+02
2.172848748519228366e+02,7.365916268978423886e+02
2.173768503610659764e+02,7.367967989896619656e+02
2.174688258701692121e+02,7.370019710813926395e+02
2.175608013793122382e+02,7.372071431732122164e+02
2.176527768884553780e+02,7.374123152650317934e+02
2.177447523975984041e+02,7.376174873568514840e+02
2.178367279067016398e+02,7.378226594485820442e+02
2.179287034158446659e+02,7.380278315404016212e+02
2.180206789249878057e+02,7.382330036322213118e+02
2.181126544340910414e+02,7.384381757239518720e+02
2.182046299432340675e+02,7.386433478157714489e+02
2.184663676828508869e+02,7.385260147923095246e+02
2.187281054224674790e+02,7.384086817688476003e+02
2.189898431620842985e+02,7.382913487453856760e+02
2.192515809017897936e+02,7.381740157218838476e+02
2.193435564109329334e+02,7.383791878137035383e+02
2.194355319200760732e+02,7.385843599055231152e+02
2.195275074291791952e+02,7.387895319972537891e+02
2.196194829383223350e+02,7.389947040890733660e+02
2.197114584474654748e+02,7.391998761808929430e+02
2.198034339566085009e+02,7.394050482727125200e+02
2.198954094657117366e+02,7.396102203644431938e+02
2.199873849748547627e+02,7.398153924562627708e+02
2.200793604839979025e+02,7.400205645480823478e+02
2.201713359931409286e+02,7.402257366399020384e+02
2.202633115022441643e+02,7.404309087316325986e+02
2.203552870113873041e+02,7.406360808234521755e+02
2.204472625205303302e+02,7.408412529152718662e+02
2.205392380296734700e+02,7.410464250070915568e+02
2.206312135387767057e+02,7.412515970988220033e+02
2.207231890479197318e+02,7.414567691906416940e+02
2.208151645570628716e+02,7.416619412824613846e+02
2.209071400662060114e+02,7.418671133742809616e+02
2.209991155753091334e+02,7.420722854660115217e+02
2.210910910844522732e+02,7.422774575578312124e+02
2.211830665935952993e+02,7.424826296496507894e+02
2.212750421027384391e+02,7.426878017414703663e+02
2.213670176118416748e+02,7.428929738332010402e+02
2.214589931209847009e+02,7.430981459250206171e+02
2.215509686301278407e+02,7.433033180168401941e+02
2.216429441392310764e+02,7.435084901085708680e+02
2.217349196483741025e+02,7.437136622003904449e+02
2.218268951575171286e+02,7.439188342922100219e+02
2.219188706666602684e+02,7.441240063840297125e+02
2.220108461757635041e+02,7.443291784757602727e+02
2.221028216849065302e+02,7.445343505675798497e+02
2.221947971940496700e+02,7.447395226593995403e+02
2.222867727031928098e+02,7.449446947512192310e+02
2.223787482122959318e+02,7.451498668429497911e+02
2.224707237214390716e+02,7.453550389347693681e+02
2.225626992305822114e+02,7.455602110265890587e+02
2.228244369701988035e+02,7.454428780031270207e+02
2.230861747098153955e+02,7.453255449796652101e+02
2.233479124494322150e+02,7.452082119562031721e+02
2.236096501890488071e+02,7.450908789327412478e+02
2.237016256981919469e+02,7.452960510245609385e+02
2.237936012072951826e+02,7.455012231162914986e+02
2.238855767164382087e+02,7.457063952081111893e+02
2.239775522255813485e+02,7.459115672999307662e+02
2.240695277347244883e+02,7.461167393917503432e+02
2.241615032438276103e+02,7.463219114834810171e+02
2.242534787529707501e+02,7.465270835753005940e+02
2.243454542621138899e+02,7.467322556671201710e+02
2.244374297712569160e+02,7.469374277589397479e+02
2.245294052803601517e+02,7.471425998506704218e+02
2.246213807895032915e+02,7.473477719424899988e+02
2.247133562986463176e+02,7.475529440343095757e+02
2.248053318077893437e+02,7.477581161261292664e+02
2.248973073168925794e+02,7.479632882178598265e+02
2.249892828260357192e+02,7.481684603096795172e+02
2.250812583351787453e+02,7.483736324014990942e+02
2.251732338442819810e+02,7.485788044932297680e+02
2.252652093534251208e+02,7.487839765850493450e+02
2.253571848625681469e+02,7.489891486768690356e+02
2.254491603717112866e+02,7.491943207686886126e+02
2.255411358808144087e+02,7.493994928604192864e+02
2.256331113899575485e+02,7.496046649522388634e+02
2.257250868991006882e+02,7.498098370440584404e+02
2.258170624082438280e+02,7.500150091358780173e+02
2.259090379173469501e+02,7.502201812276086912e+02
2.260010134264900898e+02,7.504253533194282682e+02
2.260929889356331159e+02,7.506305254112478451e+02
2.261849644447762557e+02,7.508356975030675358e+02
2.262769399538794914e+02,7.510408695947980959e+02
2.263689154630225175e+02,7.512460416866176729e+02
2.264608909721656573e+02,7.514512137784373635e+02
2.265528664813086834e+02,7.516563858702570542e+02
2.266448419904119191e+02,7.518615579619875007e+02
2.267368174995549452e+02,7.520667300538071913e+02
2.268287930086980850e+02,7.522719021456268820e+02
2.269207685178412248e+02,7.524770742374464589e+02
2.270127440269443468e+02,7.526822463291770191e+02
2.271047195360874866e+02,7.528874184209967098e+02
2.271966950452306264e+02,7.530925905128162867e+02
2.272886705543736525e+02,7.532977626046358637e+02
2.273806460634768882e+02,7.535029346963665375e+02
2.274726215726200280e+02,7.537081067881861145e+02
2.275645970817630541e+02,7.539132788800056915e+02
2.276565725908662898e+02,7.541184509717363653e+02
2.277485481000093159e+02,7.543236230635559423e+02
2.278405236091524557e+02,7.545287951553755192e+02
2.279324991182954818e+02,7.547339672471952099e+02
2.280244746273987175e+02,7.549391393389257701e+02
2.281164501365418573e+02,7.551443114307453470e+02
2.282084256456848834e+02,7.553494835225650377e+02
2.283004011548280232e+02,7.555546556143847283e+02
2.283923766639312589e+02,7.557598277061152885e+02
2.281306389243145532e+02,7.558771607295772128e+02
2.278689011846978474e+02,7.559944937530392508e+02
2.276071634450812553e+02,7.561118267765010614e+02
2.273454257054645495e+02,7.562291597999630994e+02
2.274374012146075756e+02,7.564343318917826764e+02
2.275293767237507154e+02,7.566395039836022534e+02
2.276213522328937415e+02,7.568446760754218303e+02
2.277133277419969772e+02,7.570498481671525042e+02
2.278053032511401170e+02,7.572550202589720811e+02
2.278972787602831431e+02,7.574601923507916581e+02
2.279892542694262829e+02,7.576653644426113487e+02
2.280812297785295186e+02,7.578705365343419089e+02
2.281732052876725447e+02,7.580757086261614859e+02
2.282651807968156845e+02,7.582808807179811765e+02
2.283571563059587106e+02,7.584860528098008672e+02
2.284491318150619463e+02,7.586912249015314273e+02
2.285411073242050861e+02,7.588963969933511180e+02
2.286330828333481122e+02,7.591015690851706950e+02
2.287250583424912520e+02,7.593067411769902719e+02
2.288170338515944877e+02,7.595119132687209458e+02
2.289090093607375138e+02,7.597170853605405227e+02
2.290009848698805399e+02,7.599222574523600997e+02
2.290929603789838893e+02,7.601274295440907736e+02
2.291849358881269154e+02,7.603326016359103505e+02
2.292769113972700552e+02,7.605377737277299275e+02
2.293688869064130813e+02,7.607429458195495044e+02
2.294608624155163170e+02,7.609481179112801783e+02
2.295528379246593431e+02,7.611532900030997553e+02
2.296448134338024829e+02,7.613584620949194459e+02
2.297367889429456227e+02,7.615636341867390229e+02
2.298287644520487447e+02,7.617688062784695830e+02
2.299207399611918845e+02,7.619739783702892737e+02
2.297509777306293017e+02,7.622964834856106791e+02
2.295812155001557358e+02,7.626189886008921803e+02
2.294114532696422657e+02,7.629414937160847785e+02
2.292416910391686997e+02,7.632639988313663935e+02
2.293336665483117258e+02,7.634691709231860841e+02
