id,box_x1,box_y1,box_x2,box_y2,score
batch_1_img_2,1095.5013,914.272,1233.4653,986.4943,0.47764564
batch_1_img_2,891.487,1017.62024,981.38916,1086.2539,0.26937
batch_1_img_2,872.67456,994.4682,1005.1835,1114.2687,0.19490159
batch_1_img_2,1059.2885,932.0247,1212.9517,1016.9019,0.12251962
batch_1_img_2,1147.2626,914.5738,1518.3566,1175.1913,0.09369754
batch_1_img_2,906.9671,1039.9497,961.647,1077.811,0.07919238
batch_1_img_2,1219.5566,1010.6057,1375.8727,1143.4463,0.07405236
batch_1_img_2,1457.4333,1544.8365,1670.8828,1702.6625,0.07230506
batch_1_img_2,691.25745,661.8923,1732.3121,1415.8407,0.06914837
batch_1_img_2,905.62384,933.214,1230.5894,1073.1069,0.05573183
batch_1_img_3,1281.5386,1339.9105,1459.2672,1433.5267,0.37990934
batch_1_img_3,1240.979,1299.373,1473.2081,1472.6755,0.08632084
batch_2_img_0,1321.9572,1531.072,1508.2126,1654.1167,0.8097126
batch_2_img_0,935.36804,710.35767,1625.8945,1119.1173,0.35654724
batch_2_img_0,993.765,788.42145,1575.0007,1022.0959,0.29852462
batch_2_img_0,1354.4069,807.1673,1565.1091,965.796,0.19681486
batch_2_img_0,745.4397,646.5953,1669.9833,1384.6183,0.18063562
batch_2_img_0,985.86597,1013.8245,1204.9202,1144.925,0.13188678
batch_2_img_0,1426.3503,865.825,1514.952,932.7513,0.10643307
batch_2_img_0,1175.4622,1185.9586,1457.6625,1405.5625,0.10183239
batch_2_img_0,1181.4119,1219.366,1420.5378,1344.1708,0.094276205
batch_2_img_0,1065.2786,834.1467,1400.6262,1015.37305,0.08461582
batch_2_img_0,1004.9143,1538.6985,1250.358,1719.2429,0.07281968
batch_2_img_0,1289.6245,764.4904,1600.8418,1007.84296,0.06784867
batch_2_img_0,1026.2717,1045.4319,1168.2935,1101.5269,0.05966454
batch_2_img_0,1029.8188,876.1643,1316.7201,996.7892,0.053703167
batch_2_img_1,901.46185,1328.4581,1067.5323,1461.62,0.5901834
batch_2_img_1,1198.9869,1292.9275,1278.4315,1362.2721,0.48867694
batch_2_img_1,20.65043,845.80963,104.405754,926.73267,0.31238937
batch_2_img_1,1174.227,1268.291,1298.0062,1391.0653,0.27640557
batch_2_img_1,839.03644,1309.2025,1127.1506,1504.0942,0.16135494
batch_2_img_1,1213.1332,1303.7261,1262.3746,1348.2045,0.08630712
batch_2_img_1,16.838333,818.8854,123.07309,957.5226,0.07512546
batch_2_img_1,1218.173,1318.9976,1251.2124,1349.7476,0.06947034
batch_2_img_1,1074.1674,979.25977,1154.6509,1048.2026,0.06458914
batch_2_img_1,736.39905,1444.1346,820.6439,1512.1038,0.056332048
batch_2_img_1,1214.7332,1310.072,1246.3972,1340.4438,0.05591453
batch_2_img_2,1254.4718,1682.5946,1417.7418,1827.9742,0.31605396
batch_2_img_2,1342.5165,558.0554,1421.6605,621.2133,0.24351199
batch_2_img_2,1131.4854,1714.2744,1202.2742,1777.8517,0.12688947
batch_2_img_2,1120.0378,1437.9459,1347.432,1671.5952,0.11802106
batch_2_img_2,1357.1088,570.79553,1403.4152,611.44116,0.091313936
batch_2_img_2,1141.366,1717.7031,1188.4342,1760.4688,0.0831498
batch_2_img_2,1360.9657,568.9426,1394.4219,598.86725,0.07349692
batch_2_img_2,1079.9335,599.1244,1225.6571,717.5912,0.07204727
batch_2_img_2,1141.5244,1462.5988,1311.4095,1607.1621,0.06338253
batch_2_img_2,1142.9642,1720.9792,1173.5175,1750.8386,0.058492728
batch_2_img_2,1342.9734,444.4232,1548.0775,612.8081,0.055618428
batch_2_img_2,1395.4974,455.8511,1560.696,569.62946,0.054748885
batch_2_img_2,1419.4751,468.397,1518.235,539.85095,0.054125577
batch_2_img_2,1255.6072,1716.7474,1379.9475,1805.4806,0.053573936
batch_2_img_2,1107.2422,618.16595,1197.7323,692.24554,0.053348918
batch_2_img_2,1310.6019,533.39825,1455.6034,653.7796,0.051687058
batch_2_img_3,1598.9691,577.12836,1744.6112,703.20667,0.8121768
batch_2_img_3,1621.8842,602.2473,1727.655,683.6684,0.690066
batch_2_img_3,1299.1719,771.1512,1594.8445,1063.4348,0.42614007
batch_2_img_3,1511.8431,498.91083,1786.1305,740.2346,0.32557285
batch_2_img_3,1158.1195,671.45844,1661.472,1105.4336,0.32106894
batch_2_img_3,1039.3773,378.5913,1778.6887,1135.8231,0.22173576
batch_2_img_3,1361.6978,807.44507,1598.5233,963.79034,0.12026798
batch_2_img_3,1547.2969,1193.0752,1737.7991,1313.6355,0.105149485
batch_2_img_3,1658.7035,611.56744,1742.8202,701.71954,0.080249526
batch_2_img_3,1084.7871,1138.5665,1260.6493,1300.0414,0.06394936
batch_2_img_3,1293.0453,834.0224,1545.2025,1003.3908,0.061585825
batch_3_img_0,1032.7496,1145.0598,1107.7302,1216.9473,0.16204123
batch_3_img_0,1042.9187,1164.4541,1085.1448,1205.1605,0.0809304
batch_3_img_0,1017.87177,1108.9791,1132.8005,1242.4371,0.051398266
batch_3_img_0,560.05975,1407.3276,670.3746,1477.4121,0.05111789
batch_3_img_1,453.59158,965.9009,1014.11835,1372.8645,0.43293318
batch_3_img_1,511.05914,1049.6573,891.84235,1306.699,0.42359594
batch_3_img_1,434.28873,905.4749,1226.9531,1575.2412,0.37715212
batch_3_img_1,594.2458,1076.1158,816.0694,1241.1263,0.29070505
batch_3_img_1,1581.3077,214.90224,1742.3127,321.23718,0.2842356
batch_3_img_1,1046.8083,1104.9236,1248.0947,1255.248,0.25089103
batch_3_img_1,1441.5378,588.575,1544.2047,658.73254,0.24013032
batch_3_img_1,1487.2203,377.16898,1601.1501,476.1862,0.2060602
batch_3_img_1,791.77563,1589.1102,954.0192,1717.1134,0.17808153
batch_3_img_1,1025.3771,1137.2512,1291.7252,1349.078,0.13344376
batch_3_img_1,541.1094,1133.8304,758.5382,1274.0527,0.12910713
batch_3_img_1,625.26215,1126.3115,744.2563,1191.7896,0.1257597
batch_3_img_1,856.95667,1254.9429,951.47394,1320.5149,0.08296739
batch_3_img_1,849.9076,1246.9731,993.1276,1347.7103,0.07910361
batch_3_img_1,1185.4722,1492.1472,1447.3463,1702.889,0.07754054
batch_3_img_1,1191.5109,1558.8821,1385.2534,1688.1174,0.07489449
batch_3_img_1,531.3609,1192.6086,756.35565,1324.4005,0.058347374
batch_3_img_1,630.8985,1362.5221,830.0041,1490.8412,0.053173456
batch_3_img_1,941.15784,1074.849,1298.4695,1301.703,0.052218746
batch_3_img_1,767.5845,1569.7698,988.58704,1759.7039,0.051922474
batch_3_img_1,621.8153,1119.1003,776.9449,1259.8435,0.050102696
batch_3_img_2,1056.7666,1267.1035,1275.1324,1440.7842,0.9670932
batch_3_img_2,1077.0872,882.3632,1210.1742,992.69934,0.89506286
batch_3_img_2,582.6867,1353.4355,672.1762,1426.3851,0.23580852
batch_3_img_2,549.44934,1332.514,692.5372,1442.052,0.15825187
batch_3_img_2,1028.6554,819.6915,1212.3263,994.4,0.111236826
batch_3_img_2,917.0509,686.9503,1009.4669,757.4534,0.090456866
batch_3_img_2,1010.6756,1203.9885,1345.0148,1509.79,0.086907126
batch_3_img_2,879.37146,671.6307,1033.1045,777.1573,0.073523104
batch_3_img_3,1604.8452,567.30817,1737.2977,686.6794,0.7559269
batch_3_img_3,1243.0764,1233.3406,1329.186,1303.2992,0.30819535
batch_3_img_3,1213.4993,1210.1952,1350.6295,1328.1515,0.30186498
batch_3_img_3,1641.4252,585.819,1734.4192,667.56165,0.26012588
batch_3_img_3,1345.4706,609.454,1422.4033,670.4282,0.17396927
batch_3_img_3,1081.5117,641.6216,1180.253,721.712,0.11764314
batch_3_img_3,1354.3749,620.4262,1400.7327,663.04675,0.103156716
batch_3_img_3,1161.337,1166.9867,1374.3804,1365.4088,0.09862942
batch_3_img_3,1590.3375,588.46405,1706.3461,670.54626,0.094257
batch_3_img_3,1320.7546,582.2281,1440.8607,700.45764,0.07758739
batch_3_img_3,1567.1322,527.3351,1781.9926,752.8952,0.0745755
batch_3_img_3,1401.5562,323.81473,1485.9901,387.4761,0.06827422
batch_3_img_3,1260.032,1255.9507,1313.1705,1291.2178,0.055795275
batch_3_img_3,924.47314,976.59796,1000.99475,1041.4875,0.053375732
batch_3_img_3,1361.3284,623.1685,1393.0685,652.19116,0.051051438
batch_4_img_0,335.3447,650.6973,514.8327,778.04535,0.87435097
batch_4_img_0,396.9883,1326.4703,580.50226,1453.1643,0.36788112
batch_4_img_0,925.314,1220.1357,1014.98785,1289.9325,0.33769864
batch_4_img_0,369.2442,1295.6676,616.89874,1492.1234,0.26749822
batch_4_img_0,520.85065,863.79407,685.78,980.7844,0.23545538
batch_4_img_0,810.59045,717.9092,896.6301,784.44586,0.15064949
batch_4_img_0,727.5055,857.30084,814.8361,923.505,0.09601353
batch_4_img_0,275.68414,614.2114,549.05865,804.5658,0.088366546
batch_4_img_0,903.27496,1201.6528,1025.0101,1318.1492,0.07926263
batch_4_img_1,929.47095,1304.3046,1012.0666,1375.7458,0.2837673
batch_4_img_1,404.2907,1108.5938,557.9491,1223.0645,0.2661934
batch_4_img_1,313.02252,580.09216,498.82108,739.73224,0.20314625
batch_4_img_1,429.8626,1125.2411,534.2569,1201.727,0.18159266
batch_4_img_1,274.435,568.7482,550.6369,801.4977,0.17415155
batch_4_img_1,900.1947,1271.0732,1025.9292,1409.4127,0.16802214
batch_4_img_1,947.286,1318.395,1027.687,1387.873,0.1508614
batch_4_img_1,680.29034,1410.1254,763.2956,1480.861,0.11842728
batch_4_img_1,657.365,1380.9382,786.8151,1507.9976,0.092783704
batch_4_img_1,391.18845,1081.6525,597.5402,1265.1575,0.08383727
batch_4_img_1,0.0,664.72833,170.41733,783.2735,0.07814589
batch_4_img_1,348.78314,606.979,435.4813,680.06506,0.06734927
batch_4_img_1,860.44977,1236.8319,1053.1324,1435.2959,0.06432708
batch_4_img_1,1076.1173,933.0467,1157.4669,1005.39185,0.063809514
batch_4_img_1,695.3519,1423.0438,778.61334,1494.1545,0.060088344
batch_4_img_2,679.20984,558.93164,819.7816,650.59265,0.65737957
batch_4_img_2,293.588,1544.9299,370.04324,1606.314,0.21556175
batch_4_img_2,661.0245,1009.71173,745.8652,1068.9568,0.209797
batch_4_img_2,190.8279,530.8818,271.46304,595.3027,0.1966639
batch_4_img_2,344.88013,1418.2672,419.02094,1478.0303,0.16388203
batch_4_img_2,946.8375,1275.547,1076.5535,1404.1886,0.114764124
batch_4_img_2,318.21634,1556.6897,362.254,1595.4117,0.11361983
batch_4_img_2,357.184,1428.9813,389.9558,1458.4199,0.113464996
batch_4_img_2,851.1085,1167.8254,1075.7672,1334.8821,0.10706754
batch_4_img_2,547.1968,977.3722,790.47925,1127.6284,0.1021878
batch_4_img_2,352.3075,1430.3319,398.14957,1470.1638,0.090411805
batch_4_img_2,953.8698,1318.2384,1063.8181,1382.9446,0.0849912
batch_4_img_2,267.6055,1526.6549,407.01212,1629.0277,0.079479896
batch_4_img_2,887.2106,1172.6537,1140.6088,1410.1924,0.07849995
batch_4_img_2,673.39215,1024.104,727.1762,1058.2637,0.07775569
batch_4_img_2,634.6187,993.20435,772.96454,1096.8842,0.073764466
batch_4_img_2,671.8053,1008.295,728.1785,1041.6725,0.07334971
batch_4_img_2,207.8989,540.4839,253.20154,580.41986,0.069161326
batch_4_img_2,649.7923,521.89667,843.6671,692.4658,0.06665614
batch_4_img_3,544.14026,1224.9027,622.2608,1290.3201,0.43872124
batch_4_img_3,518.95654,1196.1023,643.7976,1322.5612,0.24026246
batch_4_img_3,389.95175,1083.844,461.94376,1151.1007,0.17661807
batch_4_img_3,215.49538,1122.0867,693.70044,1376.4354,0.1476762
batch_4_img_3,0.0,977.7605,858.7504,1793.7139,0.09181985
batch_4_img_3,371.3062,1057.6031,493.4954,1201.8192,0.07589904
batch_4_img_3,551.6947,1238.5084,602.53723,1274.5356,0.07391936
batch_4_img_3,184.47868,1555.038,404.98434,1701.5488,0.07236512
batch_4_img_3,404.3794,1100.0826,484.0546,1171.3784,0.07169989
batch_4_img_3,187.83464,905.49817,801.1697,1507.5529,0.06980378
batch_4_img_3,266.28928,1123.5708,506.71198,1326.6542,0.067423694
batch_4_img_3,549.616,1221.5958,603.85455,1257.6798,0.06177297
batch_4_img_3,258.00894,1044.3276,500.36218,1268.1377,0.059315193
batch_4_img_3,354.25842,1200.1803,437.03696,1267.1031,0.056171767
batch_4_img_3,562.1097,1245.4347,611.09454,1288.1434,0.05489902
batch_4_img_3,351.72693,1154.6602,487.18335,1297.4889,0.054215733
batch_4_img_3,407.3359,1107.0066,449.18552,1145.2129,0.050600544
batch_5_img_0,523.65314,1201.9269,743.9512,1334.8832,0.7161365
batch_5_img_0,444.46918,1147.1117,805.5767,1383.9791,0.57828295
batch_5_img_0,454.1129,946.3878,1222.7349,1396.291,0.5434013
batch_5_img_0,756.04315,1007.57825,1183.2589,1290.1133,0.34800127
batch_5_img_0,542.6376,1241.1172,699.54407,1313.3531,0.2676958
batch_5_img_0,380.58206,1058.9357,987.58405,1422.017,0.20867236
batch_5_img_0,840.00903,1059.8749,1120.6573,1270.3728,0.19897689
batch_5_img_0,584.07764,1221.9215,722.35944,1298.6029,0.14738163
batch_5_img_0,209.0057,868.3712,1275.2885,1557.0222,0.14510787
batch_5_img_0,543.79553,1207.3081,697.2934,1286.4485,0.1330863
batch_5_img_0,475.02835,1226.852,723.8059,1384.7129,0.11325375
batch_5_img_0,259.54013,570.6623,573.94037,768.1514,0.06330522
batch_5_img_0,415.7568,599.1723,574.70715,703.30676,0.06121315
batch_5_img_1,1598.0383,1682.1737,1744.4026,1796.2657,0.8546844
batch_5_img_1,776.2374,1239.2815,959.1661,1361.7711,0.787506
batch_5_img_1,974.2184,1669.5999,1117.6754,1769.0211,0.6232293
batch_5_img_1,987.1464,1685.3973,1099.0499,1748.7179,0.4206208
batch_5_img_1,1051.5333,1762.8923,1231.9866,1864.421,0.39795327
batch_5_img_1,955.91125,1648.3146,1214.6355,1867.5964,0.36369017
batch_5_img_1,1412.0042,562.6457,1566.3027,672.2457,0.28547677
batch_5_img_1,879.59155,1654.3572,1137.5254,1775.2007,0.24868132
batch_5_img_1,1067.8636,1785.8281,1215.0962,1845.7831,0.20827357
batch_5_img_1,1053.3716,1768.3154,1193.7146,1828.5034,0.14573653
batch_5_img_1,612.2943,1122.6072,778.6951,1241.2332,0.13850942
batch_5_img_1,1441.4188,586.8765,1547.3827,659.81744,0.11884987
batch_5_img_1,1485.7043,919.85803,1622.6908,1024.3975,0.11741138
batch_5_img_1,712.589,1210.469,999.82416,1382.4792,0.10675976
batch_5_img_1,982.7644,1723.2728,1228.2412,1841.9852,0.10279862
batch_5_img_1,790.5352,705.8496,976.6115,845.28687,0.09079312
batch_5_img_1,1015.7008,1688.1414,1088.497,1733.6498,0.087117985
batch_5_img_1,1065.4941,1531.3442,1257.5344,1634.5515,0.072412856
batch_5_img_1,1413.3588,1224.3417,1539.0848,1281.6624,0.06872418
batch_5_img_1,564.46436,1110.9358,801.49414,1306.8043,0.06714746
batch_5_img_1,1359.4047,512.13165,1582.1036,714.3474,0.051276617
batch_5_img_1,859.4954,1030.3491,1034.9104,1148.8558,0.051238935
batch_5_img_2,1561.7953,1320.8262,1780.8992,1483.492,0.95097643
batch_5_img_2,1366.8612,550.0038,1490.217,615.8204,0.41908178
batch_5_img_2,1413.8102,1253.8813,1792.0,1552.2264,0.11547324
batch_5_img_2,1326.7319,530.4853,1522.64,631.2908,0.08194596
batch_5_img_3,541.2273,1580.7102,632.2426,1664.0555,0.59289926
batch_5_img_3,1120.653,943.96313,1263.5265,1068.213,0.42023468
batch_5_img_3,697.12274,1677.7522,809.71216,1745.007,0.36830488
batch_5_img_3,307.53278,1431.688,448.95697,1593.5919,0.2858883
batch_5_img_3,680.84436,1654.7659,842.40436,1760.4751,0.23322608
batch_5_img_3,1282.5314,1147.2527,1373.424,1216.8029,0.20618963
batch_5_img_3,1134.0237,956.06635,1241.1592,1037.748,0.121355176
batch_5_img_3,333.64825,1450.7516,425.95126,1546.6434,0.09744134
batch_5_img_3,1078.5306,897.6423,1294.8577,1115.4446,0.07794886
batch_5_img_3,553.6345,1602.0446,602.575,1657.0529,0.057641048
batch_5_img_3,520.4298,1546.8196,671.76276,1667.1635,0.05333979
batch_5_img_3,497.71494,1534.8159,738.5418,1728.1592,0.05268629
batch_6_img_0,17.4521,570.38214,98.434784,651.92004,0.58490175
batch_6_img_0,18.58311,601.65204,301.77176,859.4811,0.39881343
batch_6_img_0,0.0,535.8889,131.16924,719.39746,0.35890678
batch_6_img_0,70.97796,671.71265,256.53152,823.05505,0.33064073
batch_6_img_0,443.4643,1131.028,525.68604,1208.4517,0.20968683
batch_6_img_0,390.09024,1095.8065,529.82385,1246.4487,0.19122763
batch_6_img_0,2.1391358,526.33704,167.75046,822.3707,0.16546524
batch_6_img_0,331.37952,1039.3821,577.999,1319.3982,0.12493803
batch_6_img_0,0.0,539.24054,85.216995,676.67194,0.08585392
batch_6_img_0,31.30444,574.4413,86.131195,618.38745,0.0846823
batch_6_img_0,14.988058,1032.3483,143.90437,1157.5732,0.06961187
batch_6_img_0,81.25988,683.1744,331.17062,917.3704,0.06860665
batch_6_img_0,102.11231,694.4593,241.1865,774.20294,0.060656764
batch_6_img_0,0.0,320.37585,320.96216,1085.9736,0.05798757
batch_6_img_1,1465.573,1067.0704,1564.1522,1135.6896,0.24599175
batch_6_img_1,1432.9285,1046.3413,1574.3339,1160.333,0.17334005
batch_6_img_1,803.4469,1359.2112,1115.3706,1542.4337,0.16649857
batch_6_img_1,1144.379,1597.572,1377.243,1698.545,0.14075054
batch_6_img_1,905.69226,1420.765,1184.2505,1593.8318,0.1302485
batch_6_img_1,728.75494,886.70984,1687.7687,1750.2812,0.11073594
batch_6_img_1,1023.69666,963.4575,1653.6704,1397.9812,0.11033624
batch_6_img_1,1326.9678,1022.4001,1592.5239,1186.3446,0.107293956
batch_6_img_1,764.9831,1289.9879,1327.0387,1695.0126,0.08820598
batch_6_img_1,1183.2097,1023.4264,1632.5009,1245.5895,0.07215339
batch_6_img_1,920.84595,1379.3783,1069.4741,1514.361,0.0682082
batch_6_img_1,1143.8721,1258.4244,1228.09,1318.4675,0.063769035
batch_6_img_1,927.8368,1469.3685,1095.4862,1604.2484,0.059300467
batch_6_img_1,1173.4641,1576.8193,1461.4365,1718.7817,0.05313754
batch_6_img_2,526.70264,1286.2719,662.8297,1344.9504,0.3717457
batch_6_img_2,466.9175,1261.8192,704.51953,1360.441,0.26455748
batch_6_img_2,158.4664,1110.3855,959.86743,1497.7915,0.25524738
batch_6_img_2,189.07578,1216.0878,809.7597,1438.8712,0.12770191
batch_6_img_2,397.74847,1229.1953,721.8359,1380.972,0.11663681
batch_6_img_2,473.7675,831.8725,637.29407,931.53894,0.08825304
batch_6_img_2,542.5719,1293.2773,610.10645,1325.6669,0.05887458
batch_6_img_2,103.90071,855.53564,1018.81256,1535.8087,0.053820595
batch_6_img_3,1081.9365,1039.2157,1178.6995,1118.3738,0.9057861
batch_6_img_3,1055.417,1015.94324,1196.1232,1141.7175,0.7235252
batch_6_img_3,759.6702,1410.0109,857.7893,1478.2699,0.66810167
batch_6_img_3,475.20956,1119.5399,638.9954,1214.8748,0.26776356
batch_6_img_3,990.053,1646.8536,1065.081,1708.0369,0.2637399
batch_6_img_3,506.4879,1136.0594,610.6778,1202.6313,0.2465145
batch_6_img_3,735.73804,1398.2203,885.84644,1495.318,0.15198871
batch_6_img_3,1203.7258,1512.2684,1335.5566,1627.759,0.13768676
batch_6_img_3,999.00726,1650.3699,1045.8906,1688.7909,0.12517874
batch_6_img_3,1230.0947,1530.7214,1314.2429,1608.1433,0.112763986
batch_6_img_3,176.11671,212.32492,260.35034,282.24896,0.08815548
batch_6_img_3,586.59766,820.1577,668.04706,882.09955,0.0824203
batch_6_img_3,417.82837,1077.409,657.7412,1259.0015,0.0800622
batch_6_img_3,1017.0831,971.3664,1228.9408,1178.1272,0.07545857
batch_6_img_3,60.345104,315.1953,143.85678,410.53018,0.074873514
batch_6_img_3,222.29253,707.3584,297.07138,769.12537,0.07091451
batch_6_img_3,241.05962,717.54626,292.93112,752.45935,0.065569915
batch_6_img_3,518.38794,800.09015,675.8026,921.27124,0.056474395
batch_7_img_0,147.58812,727.73694,290.942,851.22736,0.19772103
batch_7_img_0,192.43762,756.9508,274.68546,821.46936,0.18204646
batch_7_img_0,98.74895,714.38257,336.64154,945.4418,0.09055658
batch_7_img_0,173.76167,770.14026,256.75974,838.1737,0.08307052
batch_7_img_0,28.144606,1179.9557,110.82727,1259.4323,0.082150556
batch_7_img_0,0.43277466,1149.9836,131.84004,1292.2483,0.06980228
batch_7_img_0,263.3344,1355.0017,442.1723,1507.6266,0.062608
batch_7_img_1,1148.8704,643.6194,1684.5155,1078.5892,0.8344038
batch_7_img_1,1257.8619,719.1019,1611.1306,971.7824,0.6576346
batch_7_img_1,1027.32,565.9884,1754.8138,1234.197,0.64622134
batch_7_img_1,1310.628,723.59753,1542.1776,913.0107,0.48222262
batch_7_img_1,1336.9844,782.39996,1597.8336,927.69617,0.15193073
batch_7_img_1,1337.1149,762.78534,1483.1083,847.4773,0.11856876
batch_7_img_1,1543.4951,1075.5149,1634.6969,1144.0518,0.10221939
batch_7_img_1,1303.9749,830.484,1564.452,971.77783,0.08417698
batch_7_img_2,1481.8967,1708.4877,1657.0485,1816.2346,0.881597
batch_7_img_2,749.2786,1218.57,919.85974,1345.7572,0.14975618
batch_7_img_2,1552.6348,527.18286,1777.734,634.3933,0.14141294
batch_7_img_2,1347.1227,640.30835,1554.6472,791.9039,0.12542428
batch_7_img_2,1294.3774,841.95374,1500.5597,999.2026,0.11600697
batch_7_img_2,990.56024,1302.1643,1098.1029,1360.7954,0.111728705
batch_7_img_2,1483.2042,502.3701,1792.0,667.91345,0.10399552
batch_7_img_2,787.2698,1228.2446,892.1377,1307.9607,0.09462166
batch_7_img_2,765.4881,1262.089,1012.8312,1447.0281,0.08407683
batch_7_img_2,1393.1226,1362.4961,1568.03,1497.2792,0.07858457
batch_7_img_2,984.0347,1285.4283,1130.6853,1395.7393,0.066585995
batch_7_img_2,1397.211,1680.6438,1715.433,1830.422,0.06595182
batch_7_img_2,1328.9031,1045.0299,1548.6176,1209.1257,0.063048154
batch_7_img_2,880.8422,1268.6575,1157.8478,1423.8868,0.053789645
batch_7_img_3,1170.4476,1275.93,1294.4225,1391.1733,0.0881478
batch_7_img_3,1340.6417,1196.0979,1427.2711,1267.4801,0.08400933
batch_7_img_3,1317.8008,1171.9271,1434.5675,1295.6683,0.061668105
batch_7_img_3,1079.5045,808.4911,1223.2438,933.3346,0.05956929
batch_7_img_3,1125.4625,831.8799,1215.0242,910.6352,0.057113312
batch_7_img_3,1184.8931,1294.5354,1280.1365,1368.6515,0.05600425
batch_8_img_0,1062.7019,1707.8977,1172.7262,1773.4309,0.37220666
batch_8_img_0,1043.5164,1685.1167,1208.3943,1813.1082,0.34677044
batch_8_img_0,949.26294,1645.6656,1257.1688,1862.2299,0.2516202
batch_8_img_0,741.0383,1262.5121,962.9997,1461.4182,0.09839376
batch_8_img_0,1109.759,1720.3542,1169.5074,1757.3992,0.07111496
batch_8_img_0,557.723,1055.0883,1099.3003,1545.6907,0.060195845
batch_8_img_0,785.9654,1292.9614,922.9226,1438.2399,0.05916506
batch_8_img_0,906.9148,1583.6539,1304.3582,1924.6198,0.05004195
batch_8_img_1,787.72406,954.1589,1004.2841,1104.714,0.861654
batch_8_img_1,730.01544,934.40704,1049.2869,1143.6102,0.48938853
batch_8_img_1,495.74164,1039.3403,540.6188,1080.1823,0.24804798
